tweet_id,author,text,date,url,sentiment,catégorie,priority,urgent,besoin_reponse,estimation_resolution,réclamations,confidence,text_cleaned,Thème principal,theme_confidence,Incident principal,incident_responsable,incident_confidence,reclamation_confidence
1867,ScorPI0912,"bonjour , ça fait 2mois que j'ai fais une demande de migration pour passer a la freebox ultra.malgré plusieurs relances via mon espace client j'attends toujours la box + le rendez vous avec un technicien j'attends encore une semaine et ensuite je pars chez la concurrence",2024-10-12 07:41:52+00:00,https://twitter.com/ScorPI0912/status/1845006960497758250,negatif,fibre,basse,False,True,72,Oui,0.3093596994876861,"bonjour , ca fait 2mois que j'ai fais une demande de migration pour passer a la freebox ultra.malgre plusieurs relances via mon espace client j'attends toujours la box + le rendez vous avec un technicien j'attends encore une semaine et ensuite je pars chez la concurrence",FIBRE,0.9,technique,service_technique,0.8,0.9
1558,zookysan,dites moi ils foutent quoi vos techniciens a longueur de journée pour être obligé d'attendre 15 jours pour un taff qui dure 10 min c'est a dire tirer un file ?,2024-09-28 15:34:33+00:00,https://twitter.com/zookysan/status/1840052483936120961,negatif,autre,basse,False,True,72,Non,0.4005489349365234,dites moi ils foutent quoi vos techniciens a longueur de journee pour etre oblige d'attendre 15 jours pour un taff qui dure 10 min c'est a dire tirer un file ?,FIBRE,0.75,technique,service_technique,0.65,0.6
512,cloudyxiv_,"c'est possible d'avoir un réseau qui fonctionne ? la dernière fois que ma box est restée bloquée je n'ai pas eu de wifi pendant un mois, ça as été réparé ya deux mois seulement et ça recommence ? 35 euros pour ça ?",2024-08-07 10:00:50+00:00,https://twitter.com/cloudyxiv_/status/1821124335051915542,negatif,fibre,basse,False,True,72,Oui,0.6023385524749756,"c'est possible d'avoir un reseau qui fonctionne ? la derniere fois que ma box est restee bloquee je n'ai pas eu de wifi pendant un mois, ca as ete repare ya deux mois seulement et ca recommence ? 35 euros pour ca ?",FIBRE,0.85,technique,service_technique,0.8,0.7
1538,juah_bach,j’ai :n- envoyé 2 lettres recommandéesn- discuté sur messenger/whatsapn- téléphoné plusieurs foisn- signalé l’anomalie tous les moisnvotre service connaît et reconnaît l’anomalie mais refuse de me rembourser.ntag et ton directeur commercial quand tu t’adresses à moi.,2024-09-27 15:30:19+00:00,https://twitter.com/juah_bach/status/1839689032592183786,negatif,autre,basse,False,True,72,Oui,0.7063383460044861,j'ai :n- envoye 2 lettres recommandeesn- discute sur messenger/whatsapn- telephone plusieurs foisn- signale l'anomalie tous les moisnvotre service connait et reconnait l'anomalie mais refuse de me rembourser.ntag et ton directeur commercial quand tu t'adresses a moi.,FACTURE,0.85,facturation,service_commercial,0.65,0.7
3504,chaoticvibing,"hello :)nnje suis actuellement sur une offre mini 4k et souhaiterais migrer vers la pop s.nnl'interface web ne propose que la pop classique, l'offre pop s est pourtant disponible en nouvel abonnement sur comment puis-je migrer? merci :)",2025-05-25 20:56:09+00:00,https://twitter.com/chaoticvibing/status/1926744115930096101,positif,facture,basse,False,False,72,Non,0.95,"hello :)nnje suis actuellement sur une offre mini 4k et souhaiterais migrer vers la pop s.nnl'interface web ne propose que la pop classique, l'offre pop s est pourtant disponible en nouvel abonnement sur comment puis-je migrer? merci :)",FACTURE,0.75,information,service_client,0.65,0.6
1954,Isa_BelleGueule,"'étude jean benzaken et associés m'a contacté, et soit dit en passant, sans explication, mal aimable et malpoli.. au sujet d'une facture de 190e par rapport à du matériel que je ne vous aurais pas renvoyé, hors j ai bel et bien déjà renvoyé ma box !!",2024-10-17 10:13:04+00:00,https://twitter.com/Isa_BelleGueule/status/1846856949586960788,negatif,facture,basse,False,True,72,Non,0.6227256655693054,"'etude jean benzaken et associes m'a contacte, et soit dit en passant, sans explication, mal aimable et malpoli.. au sujet d'une facture de 190e par rapport a du materiel que je ne vous aurais pas renvoye, hors j ai bel et bien deja renvoye ma box !!",FIBRE,0.75,facturation,service_commercial,0.65,0.6
1942,Philois83,pourquoi absence de sous titre dans feuilleton un soupçon sur fr2 ??,2024-10-16 19:52:38+00:00,https://twitter.com/Philois83/status/1846640415199711748,negatif,autre,basse,False,True,72,Non,0.3677291572093963,pourquoi absence de sous titre dans feuilleton un soupcon sur fr2 ??,autre,0.5,information,service_client,0.65,0.6
819,jaad_soo,?,2024-08-24 12:29:48+00:00,https://twitter.com/jaad_soo/status/1827322415858237448,negatif,autre,basse,False,True,72,Non,0.3614960312843323,?,autre,0.5,aucun,service_client,0.5,0.6
1821,Hugo_Miskine,"hello nnj'ai remarqué que vos services free et free mobile semblait souvent tomber sur cette tranche d'heure n(00h30/1h00) pendant une 30aine de minutes environ, avez vous une explication ou s'agit t'il d'un défaut matériel ?",2024-10-08 23:34:23+00:00,https://twitter.com/Hugo_Miskine/status/1843797118290678140,negatif,mobile,basse,False,True,72,Non,0.4871447384357452,"hello nnj'ai remarque que vos services free et free mobile semblait souvent tomber sur cette tranche d'heure n(00h30/1h00) pendant une 30aine de minutes environ, avez vous une explication ou s'agit t'il d'un defaut materiel ?",MOBILE,0.75,aucun,service_client,0.5,0.6
872,Vallily09,. suite à un impact foudre ma mère de 85 ans est privée de téléphone et internet depuis début août. nous arrivons enfin à avoir un rendez vous technicien. et personne ne vient! excuses de votre part. autre rendez vous et même chose personne !!,2024-08-27 08:56:31+00:00,https://twitter.com/Vallily09/status/1828355905001299977,negatif,fibre,basse,False,True,72,Non,0.95,. suite a un impact foudre ma mere de 85 ans est privee de telephone et internet depuis debut aout. nous arrivons enfin a avoir un rendez vous technicien. et personne ne vient! excuses de votre part. autre rendez vous et meme chose personne !!,FIBRE,0.85,technique,service_technique,0.65,0.6
1753,CharlieMP_Blue,message en rimes riches à,2024-10-05 15:17:26+00:00,https://twitter.com/CharlieMP_Blue/status/1842584893261566113,positif,autre,basse,False,False,72,Non,0.8,message en rimes riches a,autre,0.5,aucun,service_client,0.5,0.6
1079,fahdlamboo,bah en 2024 toujours galère ..,2024-09-06 08:35:37+00:00,https://twitter.com/fahdlamboo/status/1831974524352684075,negatif,autre,basse,False,True,72,Non,0.5665296912193298,bah en 2024 toujours galere ..,autre,0.5,aucun,service_client,0.5,0.6
33,michfrapp,"nnen 3 ans l’équipe technique de free (le « boc » m’a t’on dit) n’est pas capable d’amener 3 mètres (ou moins!) de câble fibre, afin que j’ai la fibre (cercle rouge) comme mes voisines dont nos maisons sont mitoyennes (cercles verts). satisfaisant?!",2023-10-10 16:01:33+00:00,https://twitter.com/michfrapp/status/1711773973401235737,negatif,fibre,basse,False,True,72,Non,0.3944555222988128,"nnen 3 ans l'equipe technique de free (le << boc >> m'a t'on dit) n'est pas capable d'amener 3 metres (ou moins!) de cable fibre, afin que j'ai la fibre (cercle rouge) comme mes voisines dont nos maisons sont mitoyennes (cercles verts). satisfaisant?!",FIBRE,0.75,aucun,service_client,0.5,0.6
1234,Amael_Mrn,j’en peux plus ma box fait que de revenir sur étape 3 après 30 minutes à chaque fois pitié,2024-09-13 11:13:40+00:00,https://twitter.com/Amael_Mrn/status/1834551012125810748,negatif,fibre,basse,False,True,72,Non,0.3695742785930633,j'en peux plus ma box fait que de revenir sur etape 3 apres 30 minutes a chaque fois pitie,FIBRE,0.75,technique,service_technique,0.65,0.6
803,Freebox,"la messagerie x n’est plus disponible, mais je vous propose de nous contacter via messenger &gt; avez également à disposition le 3244 et notre compte instagram.nntony - free",2024-08-23 14:07:07+00:00,https://twitter.com/Freebox/status/1826984519636803584,neutre,autre,basse,False,False,72,Non,0.9,"la messagerie x n'est plus disponible, mais je vous propose de nous contacter via messenger &gt; avez egalement a disposition le 3244 et notre compte instagram.nntony - free",SAV,0.9,processus_sav,service_client,0.65,0.6
359,Kael1812,"ca doit faire la 15ème coupure réseau en 2 moisnnparfois 1 h, parfois toute la journéennet quand un conseiller te contact, il te sort a chaque foisnnje ne vois aucun problème sur votre lignennben ouai , 3 jours après c'est logique !!nnpire réseau de france..",2024-07-30 00:14:57+00:00,https://twitter.com/Kael1812/status/1818077787183608201,positif,fibre,moyenne,False,False,48,Oui,0.95,"ca doit faire la 15eme coupure reseau en 2 moisnnparfois 1 h, parfois toute la journeennet quand un conseiller te contact, il te sort a chaque foisnnje ne vois aucun probleme sur votre lignennben ouai , 3 jours apres c'est logique !!nnpire reseau de france..",SAV,0.85,processus_sav,service_client,0.8,0.85
2045,AlphaGeekV2,"cela reste à confirmer par /, mais il semblerait que des données soient sorties de chez eux… nnsoyez vigilants !",2024-10-22 09:54:29+00:00,https://twitter.com/AlphaGeekV2/status/1848664211624255711,neutre,autre,basse,False,False,72,Non,0.85,"cela reste a confirmer par /, mais il semblerait que des donnees soient sorties de chez eux... nnsoyez vigilants !",autre,0.5,aucun,service_client,0.5,0.6
3698,Roni_SRFC,ça viens de couper à l’instant en bretagne je vais serrer,2025-06-08 17:00:30+00:00,https://twitter.com/Roni_SRFC/status/1931758242788671508,positif,autre,basse,False,False,72,Non,0.9,ca viens de couper a l'instant en bretagne je vais serrer,autre,0.5,aucun,service_client,0.5,0.6
1310,daniel_ma46584,"pas d'internet depuis samedi midi à garches et aucune information de free , je vais résilier rapido",2024-09-17 16:19:06+00:00,https://twitter.com/daniel_ma46584/status/1836077430294925573,negatif,fibre,basse,False,True,72,Oui,0.6606824398040771,"pas d'internet depuis samedi midi a garches et aucune information de free , je vais resilier rapido",FIBRE,0.75,information,service_client,0.65,0.7
808,yohann_sah,ce bon monsieur ne m’aideras jamais je vais me passer la corde au cou (130h annoncées pour télécharger 100go…),2024-08-23 18:42:03+00:00,https://twitter.com/yohann_sah/status/1827053708821020884,negatif,autre,basse,False,True,72,Oui,0.5401324033737183,ce bon monsieur ne m'aideras jamais je vais me passer la corde au cou (130h annoncees pour telecharger 100go...),FACTURE,0.75,aucun,service_client,0.5,0.7
2237,steven_bellier,"bonjour cela fait 7 mois qu'on nous balade pour notre connexion fibre. le passage de plusieurs technicien n'y change rien. devra t'on résilier? l'assistance a deja été contacté a plusieurs reprise, mais aucune solution de proposer a part patienter...",2024-11-02 20:37:25+00:00,https://twitter.com/steven_bellier/status/1852812276757299275,negatif,fibre,basse,False,True,72,Oui,0.95,"bonjour cela fait 7 mois qu'on nous balade pour notre connexion fibre. le passage de plusieurs technicien n'y change rien. devra t'on resilier? l'assistance a deja ete contacte a plusieurs reprise, mais aucune solution de proposer a part patienter...",FIBRE,0.9,processus_sav,service_client,0.8,0.85
257,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés relooking7500. nnretrouvez-moi dès à présent sur messengern sommes également disponibles via d'autres canauxn – free",2024-07-25 07:31:31+00:00,https://twitter.com/Freebox/status/1816375715693989953,negatif,autre,basse,False,True,72,Non,0.5238396525382996,"la messagerie privee x n'est plus disponible, et nous en sommes desoles relooking7500. nnretrouvez-moi des a present sur messengern sommes egalement disponibles via d'autres canauxn - free",SAV,0.75,aucun,service_client,0.5,0.6
1232,arcandyss,ps: bloqué en etape 2 sur la freebox depuis mardi lourd,2024-09-13 09:38:59+00:00,https://twitter.com/arcandyss/status/1834527186579075399,negatif,fibre,basse,False,True,72,Non,0.4054624140262604,ps: bloque en etape 2 sur la freebox depuis mardi lourd,FIBRE,0.85,technique,service_technique,0.65,0.6
15,Freebox,rt : une rupture de fibre entraîne des perturbations de service depuis 14h30 sur une partie de strasbourg / koenigshoffen / crone…,2021-12-10 13:13:38+00:00,https://twitter.com/Freebox/status/1469294236440969226,negatif,fibre,basse,False,True,72,Non,0.6188473105430603,rt : une rupture de fibre entraine des perturbations de service depuis 14h30 sur une partie de strasbourg / koenigshoffen / crone...,FIBRE,0.75,incident_reseau,service_technique,0.65,0.6
1451,Florentpp,demande au syndic ou à free,2024-09-24 13:39:11+00:00,https://twitter.com/Florentpp/status/1838573901040832913,neutre,autre,basse,False,False,72,Non,0.2773402333259582,demande au syndic ou a free,autre,0.5,information,service_client,0.65,0.6
2813,Moniki23694699,avant de faire des offres régler vos problèmes de box ce sera mieux,2024-12-05 19:28:21+00:00,https://twitter.com/Moniki23694699/status/1864753696342483396,neutre,fibre,basse,False,False,72,Non,0.85,avant de faire des offres regler vos problemes de box ce sera mieux,FIBRE,0.75,technique,service_technique,0.65,0.6
3062,Freebox,"bonjour,nnla messagerie privée x n’est plus disponiblensi vous rencontrez toujours des difficultés, retrouvez-moi dès à présent sur messenger :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-12 12:18:37+00:00,https://twitter.com/Freebox/status/1899797173052600514,negatif,autre,basse,False,True,72,Oui,0.3803638517856598,"bonjour,nnla messagerie privee x n'est plus disponiblensi vous rencontrez toujours des difficultes, retrouvez-moi des a present sur messenger :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.7
806,yohann_sah,vos employés qui expliquent que si on a pas internet c’est « la faute a pas de chance » me donnent envie de passer chez un autre opérateur de façon très malchanceuse,2024-08-23 15:56:20+00:00,https://twitter.com/yohann_sah/status/1827012005007405104,negatif,fibre,basse,False,True,72,Non,0.95,vos employes qui expliquent que si on a pas internet c'est << la faute a pas de chance >> me donnent envie de passer chez un autre operateur de facon tres malchanceuse,FIBRE,0.75,aucun,service_client,0.5,0.6
1923,YouxiLevrai,"c'est plus possible vos plantages régulier, je travail sur internet et ça m'empeche de travailler correctement avec mes collaborateur.",2024-10-15 23:39:20+00:00,https://twitter.com/YouxiLevrai/status/1846335079737446788,neutre,fibre,basse,False,False,72,Non,0.95,"c'est plus possible vos plantages regulier, je travail sur internet et ca m'empeche de travailler correctement avec mes collaborateur.",FIBRE,0.75,aucun,service_client,0.5,0.6
2119,vincelyn34,"c’est incroyable mpossible de joindre quelqu'un !! ouverture de ligne , rv du technicien fibre prévu 21 octobre personne est venu, pas d’appel pas de réponse au tchat. aucune possibilite d’avoir une interlocuteur...",2024-10-24 06:06:09+00:00,https://twitter.com/vincelyn34/status/1849331524837036508,negatif,fibre,basse,False,True,72,Oui,0.8944417834281921,"c'est incroyable mpossible de joindre quelqu'un !! ouverture de ligne , rv du technicien fibre prevu 21 octobre personne est venu, pas d'appel pas de reponse au tchat. aucune possibilite d'avoir une interlocuteur...",FIBRE,0.9,information,service_client,0.65,0.7
